profileUrl,comment,likeCount,replyCount,username,commentDate,commentId,ownerId,profilePictureUrl,isReply,timestamp,query,error
https://www.instagram.com/gmclothing89,You deserve this 🥄  because you make kongrss proud.👏,4,2,gmclothing89,2021-07-07T15:59:11.000Z,1.79177E+16,5355700914,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/173878882_481570393157112_912520879603769333_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=LjEEWtUzZxQAX8fPA1t&edm=AMrZAGUBAAAA&ccb=7-4&oh=c81ef196f803f8413bddb22aad18e80f&oe=60F40462&_nc_sid=9fb510,FALSE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/thenitinwalke,@gmclothing89 congress chor party hai bhaai,1,,thenitinwalke,2021-07-07T16:06:08.000Z,1.8135E+16,1728029005,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/118121784_334159837965617_7574402005758355046_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=EajIeY6w0SsAX_3x38Y&tn=9hblQtT8P0mMjutr&edm=AMrZAGUBAAAA&ccb=7-4&oh=c7dfe6d200e7d5d40c4f9e96e06b6422&oe=60F57232&_nc_sid=9fb510,TRUE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/veda_221b,@gmclothing89 Kuch bhi matlab 😂,0,,veda_221b,2021-07-09T17:51:50.000Z,1.79052E+16,1778390968,https://instagram.fbog15-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbog15-1.fna.fbcdn.net&_nc_ohc=jEOOxTifyqcAX8Mwmc8&edm=AJ9x6zYBAAAA&ccb=7-4&oh=f717d213918d892391a6c9107254fa6a&oe=60F4374F&_nc_sid=cff2a4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4,TRUE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/cowmicprats,"U mean Covishield is copy of Cowmutra, right?",1,5,cowmicprats,2021-07-05T18:27:46.000Z,1.79212E+16,38527296966,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/139169029_192672332588064_5311636232452236056_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=NYc1K7nQ0uQAX_k37fo&tn=9hblQtT8P0mMjutr&edm=AMrZAGUBAAAA&ccb=7-4&oh=185059f547181b2e409a80b7fb551f1f&oe=60F4009B&_nc_sid=9fb510,FALSE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/thenitinwalke,@cowmicprats 🤭,1,,thenitinwalke,2021-07-06T07:04:25.000Z,1.79691E+16,1728029005,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/118121784_334159837965617_7574402005758355046_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=EajIeY6w0SsAX_3x38Y&edm=AMrZAGUBAAAA&ccb=7-4&oh=cf00dee03a7d42eac7df0adbbe72bb08&oe=60F57232&_nc_sid=9fb510,TRUE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/thenitinwalke,@cowmicprats 👀😆👀,1,,thenitinwalke,2021-07-06T07:04:39.000Z,1.79046E+16,1728029005,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/118121784_334159837965617_7574402005758355046_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=EajIeY6w0SsAX_3x38Y&tn=9hblQtT8P0mMjutr&edm=AMrZAGUBAAAA&ccb=7-4&oh=c7dfe6d200e7d5d40c4f9e96e06b6422&oe=60F57232&_nc_sid=9fb510,TRUE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/ashrujagansamanta,"@cowmicprats Aaj kal cow urine ,ram mandir ke bina kucch joke banta hi nai...hai na 🤨",1,,ashrujagansamanta,2021-07-08T20:37:13.000Z,1.79649E+16,11632551913,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/139603929_138568964661996_7803883500023831576_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=S1XbcajrHDwAX84mDOH&tn=9hblQtT8P0mMjutr&edm=AMrZAGUBAAAA&ccb=7-4&oh=c8f1e34a175b867773e28f3f2c40b9e9&oe=60F4F548&_nc_sid=9fb510,TRUE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/rwtpriya261,Is bosdiwale ka to naam b mt le dena chutiya bnata h duniya ko,3,0,rwtpriya261,2021-07-05T17:52:18.000Z,1.78903E+16,31263057866,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/176486177_293442408853280_8516895465346391080_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=WSHR7UFi5zQAX_TzcnY&edm=AMrZAGUBAAAA&ccb=7-4&oh=a13bf8baa7d2d50cacfe8eab48e93787&oe=60F526A5&_nc_sid=9fb510,FALSE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/sharkjacore_13_plus3,😂😂,1,0,sharkjacore_13_plus3,2021-07-05T17:50:02.000Z,1.78751E+16,12005681034,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/52624238_2321253684574402_8594923991083253760_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=rmJu0hl4jdkAX-F5pIr&edm=AMrZAGUBAAAA&ccb=7-4&oh=f2962780b75a3c4decf2a32cd1a47734&oe=60F553E1&_nc_sid=9fb510,FALSE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
https://www.instagram.com/ashrujagansamanta,Cheap copy kehke mazak mat banao yaar...ayush MINISTRY se approved hai...vaccine sure needed but coronil really boosts immunity 😌,1,0,ashrujagansamanta,2021-07-08T20:34:18.000Z,1.78855E+16,11632551913,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/s150x150/139603929_138568964661996_7803883500023831576_n.jpg?_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_ohc=S1XbcajrHDwAX84mDOH&edm=AMrZAGUBAAAA&ccb=7-4&oh=f8ff5f30027212f005d54079ae97f8e6&oe=60F4F548&_nc_sid=9fb510,FALSE,2021-07-13T21:21:54.553Z,https://www.instagram.com/p/CQ9FY4cNFJb/,
